BUYER_COUNTY,BUYER_STATE,mme,quantity,year,population
ORANGE,NC,24165.53509931315,20425.0,2009,124503.0
PERSON,NC,21425.330145000295,13821.0,2009,37301.0
ANSON,NC,6361.640532937641,6039.0,2009,25243.0
PASQUOTANK,NC,15665.990325000117,8632.0,2009,40334.0
ALEXANDER,NC,13784.63984295022,8540.0,2009,36278.0
MECKLENBURG,NC,164254.93106641973,130319.0,2009,861189.0
POLK,NC,9829.474192500064,5160.0,2009,19107.0
WAKE,NC,187405.4536554536,147864.0,2009,828759.0
CASWELL,NC,4229.486062499997,2617.0,2009,23228.0
HOKE,NC,9770.999100000068,6005.0,2009,42410.0
WAYNE,NC,30022.194472726085,24577.0,2009,113290.0
BLADEN,NC,20054.01165000026,13300.0,2009,32412.0
LINCOLN,NC,26642.281627500844,19748.0,2009,72728.0
GREENE,NC,2343.094039087506,1925.0,2009,20402.0
COLUMBUS,NC,67206.89266473896,45842.0,2009,54050.0
HALIFAX,NC,12306.695581125232,10044.0,2009,55118.0
YADKIN,NC,14099.942475000049,8193.0,2009,37520.0
PENDER,NC,12868.814850000124,8583.0,2009,49408.0
WILSON,NC,27509.02710386311,27853.0,2009,76765.0
ASHE,NC,9350.049153862634,7471.0,2009,25467.0
CATAWBA,NC,83632.49662087909,79530.0,2009,155157.0
HENDERSON,NC,58305.17013862827,42097.0,2009,100333.0
GUILFORD,NC,153594.3034786247,107905.0,2009,464041.0
GASTON,NC,94531.80843634592,64246.0,2009,202149.0
DAVIE,NC,21009.201255225344,10195.0,2009,40297.0
ROWAN,NC,64445.63232408964,41933.0,2009,137387.0
MOORE,NC,50815.90209176376,33468.0,2009,84280.0
ALLEGHANY,NC,3503.306250000009,2503.0,2009,10905.0
HAYWOOD,NC,30104.200488601095,21095.0,2009,56535.0
RANDOLPH,NC,40523.021099063415,26405.0,2009,139443.0
STANLY,NC,27669.71599886297,19537.0,2009,59136.0
CLAY,NC,7403.982327712531,3363.0,2009,10084.0
JOHNSTON,NC,42594.88919407665,32203.0,2009,156888.0
ROCKINGHAM,NC,55712.29729140264,36727.0,2009,92007.0
ROBESON,NC,62552.216131765184,45794.0,2009,127686.0
DAVIDSON,NC,62586.085612952425,39245.0,2009,156033.0
CRAVEN,NC,59843.78479635178,34971.0,2009,96789.0
ONSLOW,NC,55199.866751363654,37401.0,2009,165181.0
TYRRELL,NC,977.2756500000016,696.0,2009,4112.0
BEAUFORT,NC,17918.295453862804,13438.0,2009,45993.0
SWAIN,NC,8868.149955000066,4766.0,2009,13367.0
EDGECOMBE,NC,12606.940096800225,9059.0,2009,52586.0
PITT,NC,56373.335507702126,42289.0,2009,151931.0
NASH,NC,32010.32871386373,24897.0,2009,92814.0
CHEROKEE,NC,28415.69603295024,14515.0,2009,26203.0
FRANKLIN,NC,13699.472602500224,11315.0,2009,57201.0
GRANVILLE,NC,20674.93128750031,14683.0,2009,55670.0
ALAMANCE,NC,51279.98140248919,37155.0,2009,144769.0
BERTIE,NC,4586.219737500022,3548.0,2009,19187.0
FORSYTH,NC,115856.0246933349,80854.0,2009,346851.0
CHATHAM,NC,14040.615866362627,9744.0,2009,61444.0
UNION,NC,43646.69291771477,31478.0,2009,181852.0
GATES,NC,1470.6294750000034,948.0,2009,11555.0
STOKES,NC,16912.28737500015,10233.0,2009,45916.0
RICHMOND,NC,32529.05612636324,22601.0,2009,45947.0
WASHINGTON,NC,2324.1007988625047,1876.0,2009,12979.0
WILKES,NC,63254.87344136282,29162.0,2009,66563.0
RUTHERFORD,NC,28267.43126250105,21528.0,2009,63153.0
MADISON,NC,6771.659295000055,4584.0,2009,20227.0
MCDOWELL,NC,21782.755912500244,15163.0,2009,43587.0
CARTERET,NC,40425.37754906335,27535.0,2009,63369.0
VANCE,NC,35636.909655000534,21522.0,2009,42987.0
DURHAM,NC,82638.99259417746,54268.0,2009,256296.0
SURRY,NC,73028.43523545179,39129.0,2009,72166.0
CALDWELL,NC,47574.11834295178,36045.0,2009,79382.0
IREDELL,NC,84591.60015386697,49882.0,2009,150346.0
JACKSON,NC,18386.09020953781,11826.0,2009,36447.0
NEW HANOVER,NC,90525.6063301551,69426.0,2009,189463.0
CLEVELAND,NC,41492.79228862654,31634.0,2009,98331.0
LENOIR,NC,25874.918777700677,21691.0,2009,56831.0
YANCEY,NC,11360.30021250012,7689.0,2010,17911.0
WAYNE,NC,32009.04862500132,26901.0,2010,120102.0
WARREN,NC,1669.961025000004,1518.0,2010,20810.0
WASHINGTON,NC,2513.615212500009,2014.0,2010,13248.0
ROWAN,NC,72382.49439453987,43686.0,2010,136880.0
BRUNSWICK,NC,80148.81198431551,48756.0,2010,101994.0
EDGECOMBE,NC,12977.77143112523,9538.0,2010,56247.0
ROCKINGHAM,NC,56919.61668067785,38866.0,2010,93322.0
FRANKLIN,NC,13584.728403862751,11416.0,2010,58473.0
SAMPSON,NC,20804.51050136283,14955.0,2010,62832.0
LENOIR,NC,27145.633150875958,23919.0,2010,59307.0
PAMLICO,NC,3051.096299999995,2991.0,2010,13072.0
WATAUGA,NC,13589.864205225289,9388.0,2010,49705.0
SWAIN,NC,8408.640142500091,4625.0,2010,13861.0
MADISON,NC,7706.929852500048,5029.0,2010,20549.0
LEE,NC,36591.51473317576,26921.0,2010,55576.0
HARNETT,NC,37769.97213386355,25613.0,2010,109031.0
VANCE,NC,36265.81420886288,23153.0,2010,44975.0
ROBESON,NC,72492.38239657774,51144.0,2010,131708.0
MARTIN,NC,10437.493710000119,8226.0,2010,24471.0
PENDER,NC,15755.084452500132,9737.0,2010,50256.0
CHOWAN,NC,3916.392150000002,2711.0,2010,14859.0
POLK,NC,13418.888250000124,6396.0,2010,20289.0
BUNCOMBE,NC,114512.37225694387,81639.0,2010,233249.0
MONTGOMERY,NC,9973.287914287705,8130.0,2010,27611.0
CALDWELL,NC,50979.61303500196,38720.0,2010,82162.0
ANSON,NC,6784.583382487664,6545.0,2010,26785.0
BLADEN,NC,20815.96869750029,13895.0,2010,34629.0
STANLY,NC,27298.500304087996,19426.0,2010,60109.0
HENDERSON,NC,61915.212120677774,43743.0,2010,103881.0
BERTIE,NC,4906.318162500021,3439.0,2010,20890.0
COLUMBUS,NC,68682.02534317634,46483.0,2010,56856.0
TRANSYLVANIA,NC,23655.092111587997,13555.0,2010,32404.0
RICHMOND,NC,32544.750963863262,23207.0,2010,46477.0
JONES,NC,1516.4695500000018,939.0,2010,10060.0
GREENE,NC,2974.179049087507,2308.0,2010,21157.0
HAYWOOD,NC,32837.23999770097,23445.0,2010,58597.0
MITCHELL,NC,11696.94998272535,8253.0,2010,15680.0
CABARRUS,NC,71751.00852840362,43434.0,2010,169990.0
CLAY,NC,8987.011107712586,3804.0,2010,10418.0
BURKE,NC,64020.96650295183,42072.0,2010,90557.0
CUMBERLAND,NC,113375.09085000395,85049.0,2010,312994.0
WAKE,NC,193011.3122256866,160439.0,2010,850546.0
ALLEGHANY,NC,4333.614000000018,2672.0,2010,11084.0
MACON,NC,18076.26707658798,10119.0,2010,33453.0
LINCOLN,NC,29215.505486363407,21779.0,2010,75697.0
SCOTLAND,NC,25844.494665000293,16017.0,2010,36325.0
JACKSON,NC,20158.788945000382,12998.0,2010,39144.0
YADKIN,NC,14532.655162500092,8768.0,2010,38158.0
GASTON,NC,99195.19311612034,69151.0,2010,202642.0
CHATHAM,NC,14841.713062500163,10655.0,2010,61426.0
HALIFAX,NC,14150.946537487725,11238.0,2010,55293.0
PERSON,NC,20986.16161500027,13246.0,2010,38942.0
CRAVEN,NC,65054.29689453883,38067.0,2010,100001.0
ORANGE,NC,23706.461224088216,20496.0,2010,129562.0
RANDOLPH,NC,49735.69044678837,31478.0,2010,140034.0
ALEXANDER,NC,15840.912045225301,10006.0,2010,36797.0
NORTHAMPTON,NC,2279.381325000004,1231.0,2010,22161.0
STOKES,NC,18129.837750000213,10453.0,2010,47194.0
DARE,NC,33906.70233067523,15906.0,2010,33650.0
MECKLENBURG,NC,185526.1154958911,145908.0,2010,882761.0
AVERY,NC,10150.070610225068,5712.0,2010,17951.0
DAVIE,NC,22644.482722500336,10952.0,2010,40581.0
GRAHAM,NC,7833.411303862532,3377.0,2010,8702.0
SURRY,NC,77570.87748045199,41968.0,2010,73287.0
FORSYTH,NC,123633.92821906002,89779.0,2010,342989.0
CASWELL,NC,4205.244450000005,2705.0,2010,23848.0
HERTFORD,NC,12779.631581362804,8706.0,2010,24384.0
NEW HANOVER,NC,109971.22568677973,79541.0,2010,197272.0
ASHE,NC,11182.74225386277,8812.0,2010,26787.0
GRANVILLE,NC,21771.275970000424,15890.0,2010,58071.0
CATAWBA,NC,92013.07069898023,98848.0,2010,153149.0
GUILFORD,NC,154011.6659279002,108981.0,2010,475786.0
WILSON,NC,28542.42996315085,29520.0,2010,79533.0
MOORE,NC,57404.85882337666,39440.0,2010,85914.0
HOKE,NC,11146.646077500107,7249.0,2010,44128.0
PASQUOTANK,NC,16918.253872500132,8890.0,2010,40167.0
IREDELL,NC,91508.46150045472,54471.0,2010,154632.0
MCDOWELL,NC,25113.012030000587,18761.0,2010,44593.0
DURHAM,NC,84445.86449576374,58243.0,2010,258578.0
NASH,NC,33882.904657501545,28327.0,2010,94402.0
PITT,NC,61212.47646337657,47641.0,2010,161385.0
CLEVELAND,NC,39664.99126500141,31291.0,2010,97786.0
UNION,NC,49373.07945885231,33372.0,2010,190346.0
CHEROKEE,NC,37324.5900525005,17557.0,2010,27317.0
TYRRELL,NC,1749.9546750000022,1069.0,2010,4374.0
DAVIDSON,NC,72157.43987340321,44533.0,2010,160638.0
PERQUIMANS,NC,3217.210353862499,1763.0,2010,13091.0
DUPLIN,NC,15979.708882500268,12608.0,2010,56657.0
ALAMANCE,NC,50718.801405901526,38108.0,2010,147072.0
ONSLOW,NC,54023.55399750112,37915.0,2010,169207.0
WILKES,NC,63774.09747795039,29604.0,2010,69063.0
CURRITUCK,NC,4332.64912136251,2485.0,2010,23299.0
BEAUFORT,NC,18433.67036272536,13862.0,2010,47185.0
JOHNSTON,NC,45812.83468203864,34574.0,2010,160675.0
GATES,NC,1488.9379125000034,986.0,2010,12039.0
CARTERET,NC,38866.456340663586,26505.0,2010,65068.0
RUTHERFORD,NC,35706.963708863965,26586.0,2010,66928.0
RICHMOND,NC,33860.054715000784,24363.0,2011,46546.0
IREDELL,NC,94965.1315800048,58919.0,2011,157501.0
WAKE,NC,213107.49107544028,184077.0,2011,879658.0
MITCHELL,NC,11873.570947500344,8592.0,2011,15631.0
HERTFORD,NC,15079.277201362833,10081.0,2011,24469.0
MOORE,NC,72133.14204382652,48650.0,2011,87216.0
BRUNSWICK,NC,77046.28889681547,48482.0,2011,105242.0
CHOWAN,NC,4431.67657500001,2894.0,2011,14863.0
GUILFORD,NC,161952.49332972552,124379.0,2011,483081.0
CLEVELAND,NC,44985.294413401614,36047.0,2011,97880.0
NORTHAMPTON,NC,2660.206912500006,1419.0,2011,22120.0
CABARRUS,NC,77599.59448635366,48264.0,2011,174730.0
RANDOLPH,NC,55964.966869538475,35096.0,2011,140916.0
BUNCOMBE,NC,124483.8015356678,87362.0,2011,236230.0
CALDWELL,NC,54740.34915750209,43118.0,2011,82464.0
MONTGOMERY,NC,11361.278970000205,9179.0,2011,27673.0
SWAIN,NC,8959.307362500045,5060.0,2011,13932.0
WILKES,NC,61976.834992500255,30433.0,2011,69162.0
SAMPSON,NC,24290.23848750038,17268.0,2011,63161.0
GRAHAM,NC,6635.410717725044,3282.0,2011,8752.0
WASHINGTON,NC,2839.894875000005,2901.0,2011,13179.0
PITT,NC,68281.88971657629,52783.0,2011,165012.0
CATAWBA,NC,110501.43419681773,105990.0,2011,153886.0
MADISON,NC,7462.801725000069,5028.0,2011,20661.0
COLUMBUS,NC,73863.37034681429,51375.0,2011,57264.0
TYRRELL,NC,1829.620912500004,1316.0,2011,4379.0
WARREN,NC,1829.0935875000039,1535.0,2011,20882.0
DAVIDSON,NC,71437.9928663653,46900.0,2011,161724.0
BERTIE,NC,5546.976915000076,3785.0,2011,21082.0
PERQUIMANS,NC,3603.317212500003,1921.0,2011,13289.0
JONES,NC,2208.1371375000062,1313.0,2011,10066.0
CLAY,NC,8437.038045000083,3838.0,2011,10506.0
GASTON,NC,109252.24682907268,80348.0,2011,204788.0
YANCEY,NC,10967.974800000076,7678.0,2011,17885.0
GATES,NC,1381.507612500001,1033.0,2011,12103.0
DURHAM,NC,86343.12242681331,63518.0,2011,263862.0
MACON,NC,15412.908747487914,10250.0,2011,33719.0
ROBESON,NC,83371.55031135374,60995.0,2011,133033.0
STOKES,NC,19195.4655675002,11831.0,2011,47294.0
ALLEGHANY,NC,4848.8299650000345,2931.0,2011,11106.0
JACKSON,NC,22081.428979087857,14101.0,2011,39574.0
NEW HANOVER,NC,109450.85394814226,83933.0,2011,200336.0
PENDER,NC,17177.714295000183,10251.0,2011,51441.0
FORSYTH,NC,131287.85589533582,103726.0,2011,347567.0
CUMBERLAND,NC,125213.10852022836,91413.0,2011,316478.0
CHEROKEE,NC,31789.245240000448,15931.0,2011,27380.0
YADKIN,NC,17293.134832500047,10474.0,2011,38232.0
DARE,NC,37261.35161636249,16838.0,2011,33819.0
ALAMANCE,NC,54617.077481363776,42590.0,2011,149439.0
BURKE,NC,74314.22753636465,49501.0,2011,90753.0
MARTIN,NC,12613.403471587595,9533.0,2011,24375.0
ANSON,NC,7344.390357487694,6965.0,2011,26788.0
POLK,NC,11260.623127500081,5321.0,2011,20354.0
ASHE,NC,10308.824130225197,7887.0,2011,26991.0
ALEXANDER,NC,16415.701549537782,10648.0,2011,36964.0
PAMLICO,NC,4676.08125000002,3693.0,2011,13114.0
CHATHAM,NC,16501.7464500002,12368.0,2011,62506.0
CURRITUCK,NC,4657.00651500002,2483.0,2011,23507.0
ORANGE,NC,25835.91743636319,22206.0,2011,131856.0
PASQUOTANK,NC,18949.97808750021,9724.0,2011,40511.0
LENOIR,NC,29353.0841899509,26780.0,2011,59326.0
EDGECOMBE,NC,12862.811273850239,10041.0,2011,56232.0
CARTERET,NC,38864.05126612591,27380.0,2011,65743.0
NASH,NC,37917.241083863926,30268.0,2011,95182.0
WAYNE,NC,35298.76234136397,29903.0,2011,121324.0
HARNETT,NC,45549.23265795077,30642.0,2011,112287.0
DUPLIN,NC,19310.985765000638,14951.0,2011,57627.0
VANCE,NC,37436.332507500236,24215.0,2011,45112.0
FRANKLIN,NC,15245.52671250024,12505.0,2011,59607.0
ROWAN,NC,78736.91348272773,47294.0,2011,137654.0
BEAUFORT,NC,21506.87915658795,16192.0,2011,47392.0
DAVIE,NC,19813.47071272528,11145.0,2011,40985.0
SURRY,NC,81229.12774500203,50813.0,2011,73473.0
MECKLENBURG,NC,207877.934649993,179348.0,2011,905277.0
STANLY,NC,26565.959805225768,20730.0,2011,60394.0
UNION,NC,57617.346856352175,39089.0,2011,196931.0
ROCKINGHAM,NC,58882.01518886579,41768.0,2011,93393.0
CRAVEN,NC,72584.79867862574,42555.0,2011,101576.0
ONSLOW,NC,61850.489212725486,44558.0,2011,172917.0
TRANSYLVANIA,NC,26884.411054088017,14307.0,2011,32670.0
RUTHERFORD,NC,33110.95353817596,26018.0,2011,67262.0
HALIFAX,NC,16983.6761970378,13777.0,2011,54988.0
PERSON,NC,21265.1223698627,14593.0,2011,39218.0
MCDOWELL,NC,26882.653192500733,20892.0,2011,44825.0
SCOTLAND,NC,28364.23176772516,18459.0,2011,36227.0
HAYWOOD,NC,33610.59795408828,24344.0,2011,58836.0
GREENE,NC,3916.627391587509,3423.0,2011,21323.0
WATAUGA,NC,14067.513712950358,10123.0,2011,50421.0
BLADEN,NC,23035.06046250042,14766.0,2011,34789.0
GRANVILLE,NC,23185.43239500042,16921.0,2011,59032.0
CASWELL,NC,3404.6277000000077,2453.0,2011,23734.0
JOHNSTON,NC,53156.86256542624,40358.0,2011,165238.0
HENDERSON,NC,62321.520623177275,43785.0,2011,105453.0
AVERY,NC,9854.71524772508,6022.0,2011,17844.0
HOKE,NC,14422.624755000146,9744.0,2011,45718.0
LINCOLN,NC,34104.210217501124,24436.0,2011,77035.0
WILSON,NC,33100.00140746344,34279.0,2011,80351.0
LEE,NC,38606.91316136333,28531.0,2011,56787.0
CHEROKEE,NC,32331.50514000027,14748.0,2012,27304.0
PAMLICO,NC,6089.153985000032,4180.0,2012,13145.0
CURRITUCK,NC,4612.850220450012,2438.0,2012,23677.0
MONTGOMERY,NC,12630.382320000224,9521.0,2012,27741.0
CLAY,NC,8172.4471725000585,3927.0,2012,10575.0
CRAVEN,NC,89944.1723853384,47629.0,2012,102904.0
DARE,NC,38848.18969522538,17573.0,2012,34019.0
POLK,NC,9077.281841362563,4476.0,2012,20386.0
JACKSON,NC,24095.921400000392,14513.0,2012,39985.0
SURRY,NC,91308.60872658958,49418.0,2012,73551.0
CATAWBA,NC,120073.0740772544,105685.0,2012,154201.0
GATES,NC,1503.7954874999975,1132.0,2012,12069.0
HARNETT,NC,53003.41896000004,34272.0,2012,115559.0
GRAHAM,NC,6921.959130000041,3251.0,2012,8766.0
NORTHAMPTON,NC,2923.052362500009,1355.0,2012,21959.0
HERTFORD,NC,15409.10400000024,10048.0,2012,24525.0
PASQUOTANK,NC,20502.915660000093,10286.0,2012,40551.0
PERQUIMANS,NC,3929.875297500008,2167.0,2012,13414.0
EDGECOMBE,NC,12884.412270675246,9755.0,2012,56253.0
ALLEGHANY,NC,4347.262170000024,2761.0,2012,11069.0
LINCOLN,NC,38195.70282022602,25916.0,2012,78052.0
WILSON,NC,31025.2678788382,27787.0,2012,81020.0
GRANVILLE,NC,24938.963212500505,17866.0,2012,59666.0
HENDERSON,NC,58801.9738367647,41134.0,2012,106577.0
DURHAM,NC,82053.47606317564,61165.0,2012,269283.0
DAVIE,NC,24332.682297037798,12425.0,2012,41183.0
WAKE,NC,225652.02575881148,191348.0,2012,905573.0
STANLY,NC,27718.321309988154,21445.0,2012,60489.0
MECKLENBURG,NC,233195.5407219893,182876.0,2012,926873.0
RANDOLPH,NC,59928.15911250041,35459.0,2012,141568.0
GUILFORD,NC,178028.99868203574,134286.0,2012,489576.0
ORANGE,NC,27602.10017681328,22649.0,2012,133958.0
NASH,NC,40083.44290953885,30723.0,2012,95545.0
ROWAN,NC,79376.68557225131,46281.0,2012,138189.0
DUPLIN,NC,22369.88156250061,16344.0,2012,58510.0
BEAUFORT,NC,23043.170051812842,16606.0,2012,47542.0
ALEXANDER,NC,17311.976471587663,10353.0,2012,37014.0
CARTERET,NC,41202.91352317572,26940.0,2012,66415.0
LEE,NC,42608.23191022605,30036.0,2012,57876.0
ONSLOW,NC,67062.41032567405,46192.0,2012,176461.0
CLEVELAND,NC,47274.040719301534,38028.0,2012,97890.0
WILKES,NC,60998.397254999676,28465.0,2012,69265.0
JOHNSTON,NC,58109.01666656336,42059.0,2012,169122.0
MOORE,NC,65863.25523270085,45330.0,2012,88314.0
BRUNSWICK,NC,79766.64710520292,47901.0,2012,107925.0
GASTON,NC,122983.71718200967,87853.0,2012,206291.0
PITT,NC,73371.3532956764,53897.0,2012,167951.0
UNION,NC,61926.14436090241,42202.0,2012,201617.0
BURKE,NC,80490.81398250199,52617.0,2012,90821.0
COLUMBUS,NC,83256.10985066423,53174.0,2012,57612.0
CUMBERLAND,NC,149812.33518840323,101952.0,2012,319329.0
STOKES,NC,21327.57468000016,12522.0,2012,47224.0
DAVIDSON,NC,77323.26068636522,47384.0,2012,162628.0
NEW HANOVER,NC,119688.95547315445,87772.0,2012,203276.0
WAYNE,NC,39320.002057951315,30789.0,2012,122419.0
MACON,NC,15721.789519500331,9873.0,2012,33815.0
FORSYTH,NC,151346.74512447356,120180.0,2012,351368.0
SWAIN,NC,7556.580645000028,4093.0,2012,13995.0
ALAMANCE,NC,57318.605205000975,43379.0,2012,151170.0
HALIFAX,NC,17923.769625900288,13582.0,2012,54693.0
MCDOWELL,NC,25480.169070000666,19961.0,2012,44926.0
RUTHERFORD,NC,32515.10547112585,24584.0,2012,67446.0
TRANSYLVANIA,NC,20020.873696350358,12902.0,2012,32825.0
BUNCOMBE,NC,125715.06924247855,88626.0,2012,239000.0
ANSON,NC,8128.443541350171,6921.0,2012,26699.0
CALDWELL,NC,59604.355849089065,43702.0,2012,82493.0
CHOWAN,NC,4763.795662500012,3112.0,2012,14825.0
ROBESON,NC,105379.95568886623,71479.0,2012,133920.0
RICHMOND,NC,36395.165880000495,24972.0,2012,46608.0
JONES,NC,4239.049087500016,1944.0,2012,10144.0
YANCEY,NC,11078.482650000024,6231.0,2012,17814.0
MADISON,NC,6659.876962500074,4455.0,2012,20727.0
WARREN,NC,1933.7464125000056,1532.0,2012,20860.0
WASHINGTON,NC,3442.0024913625157,2771.0,2012,13085.0
BERTIE,NC,4779.7979700000205,3128.0,2012,21035.0
PENDER,NC,15964.071360000087,9475.0,2012,52447.0
MITCHELL,NC,11704.191472500275,8305.0,2012,15539.0
PERSON,NC,21359.499220762733,15197.0,2012,39322.0
HAYWOOD,NC,35671.891939988454,25975.0,2012,58915.0
BLADEN,NC,23661.40362750027,14777.0,2012,34922.0
WATAUGA,NC,13979.317085662857,10417.0,2012,51103.0
ROCKINGHAM,NC,64224.58675909004,43640.0,2012,93264.0
MARTIN,NC,15815.759893162605,10455.0,2012,24298.0
LENOIR,NC,29865.850042913462,25906.0,2012,59372.0
IREDELL,NC,97693.88125931664,60049.0,2012,159614.0
FRANKLIN,NC,16286.51020350025,12717.0,2012,60470.0
VANCE,NC,39679.23251250018,24635.0,2012,45183.0
CABARRUS,NC,84843.03131906567,49762.0,2012,178396.0
SAMPSON,NC,26418.182610000298,17864.0,2012,63408.0
ASHE,NC,10278.912540225121,7831.0,2012,27099.0
GREENE,NC,4899.859620000009,3715.0,2012,21386.0
CASWELL,NC,4744.375200000015,3246.0,2012,23615.0
YADKIN,NC,21307.21971750012,11816.0,2012,38254.0
SCOTLAND,NC,32550.39684000012,19790.0,2012,36266.0
HOKE,NC,14994.533010000183,9773.0,2012,47368.0
AVERY,NC,12422.638560675145,6510.0,2012,17815.0
CHATHAM,NC,16557.882945000158,11096.0,2012,63896.0
TYRRELL,NC,1792.1760375000065,886.0,2012,4367.0
CARBON,UT,23097.95035000054,15555.0,2006,20072.0
UINTAH,UT,4947.155896362519,3365.0,2006,28662.0
BOX ELDER,UT,17787.44220000026,9357.0,2006,45948.0
MORGAN,UT,784.7945250000002,329.0,2006,8342.0
RICH,UT,247.27016250000008,176.0,2006,2035.0
SANPETE,UT,7572.368700000067,3832.0,2006,25051.0
CACHE,UT,26472.473900001056,13109.0,2006,101236.0
JUAB,UT,2917.7613890000057,1308.0,2006,9175.0
DUCHESNE,UT,4461.587402000005,1811.0,2006,15823.0
EMERY,UT,7801.678247999979,3271.0,2006,10445.0
KANE,UT,3571.417737500009,1674.0,2006,6678.0
SAN JUAN,UT,1878.8796375000024,1042.0,2006,13679.0
WASATCH,UT,5926.119287500049,3733.0,2006,20755.0
WEBER,UT,96337.53202031892,49691.0,2006,212656.0
MILLARD,UT,5122.725600000007,2157.0,2006,11946.0
SALT LAKE,UT,400109.588417107,248747.0,2006,966798.0
DAVIS,UT,86047.40076045626,46340.0,2006,278800.0
GRAND,UT,2636.1306913625017,1509.0,2006,8787.0
SEVIER,UT,5328.853086000026,3879.0,2006,19844.0
WAYNE,UT,741.0286875000005,446.0,2006,2594.0
SUMMIT,UT,9277.16814522518,5813.0,2006,34242.0
BEAVER,UT,1844.9267702250052,829.0,2006,6281.0
UTAH,UT,128229.54238476188,75117.0,2006,448296.0
WASHINGTON,UT,48038.87421000272,34063.0,2006,126796.0
GARFIELD,UT,1413.9290999999994,640.0,2006,4670.0
TOOELE,UT,22183.682057500337,13536.0,2006,51483.0
IRON,UT,13542.637687500208,9168.0,2006,42000.0
DUCHESNE,UT,4678.94967750002,2080.0,2007,16651.0
WAYNE,UT,778.9374300000003,633.0,2007,2648.0
CACHE,UT,28550.63919283851,14141.0,2007,103624.0
SEVIER,UT,6124.703779075042,4343.0,2007,20236.0
KANE,UT,4312.77547476251,1956.0,2007,6778.0
SUMMIT,UT,10745.770087712679,5930.0,2007,34647.0
RICH,UT,1057.2358875,748.0,2007,2124.0
WASHINGTON,UT,53147.03707762784,35088.0,2007,132277.0
TOOELE,UT,23074.011776500367,13149.0,2007,53821.0
BOX ELDER,UT,19711.476110000367,10869.0,2007,47193.0
BEAVER,UT,2023.9426875000033,950.0,2007,6266.0
IRON,UT,14667.751672500193,9539.0,2007,43645.0
WEBER,UT,116070.5354145834,56694.0,2007,217567.0
UINTAH,UT,5898.438037500029,4157.0,2007,29920.0
GRAND,UT,2673.0445990875032,1631.0,2007,8838.0
SAN JUAN,UT,2092.982580450003,1068.0,2007,14028.0
GARFIELD,UT,1654.578674999998,803.0,2007,4850.0
UTAH,UT,142165.73293881153,82285.0,2007,469574.0
MILLARD,UT,5578.618012500011,2643.0,2007,11954.0
DAVIS,UT,105742.82102957062,54395.0,2007,288236.0
SALT LAKE,UT,443089.8310077142,256014.0,2007,983719.0
EMERY,UT,10048.441874999988,4031.0,2007,10566.0
WASATCH,UT,6483.0996000000505,4186.0,2007,21413.0
CARBON,UT,24751.909612500483,15740.0,2007,20554.0
JUAB,UT,4072.764795000013,1784.0,2007,9607.0
SANPETE,UT,9093.967863862614,4646.0,2007,25846.0
MORGAN,UT,757.0555874999997,430.0,2007,8771.0
DUCHESNE,UT,4625.174637500034,2350.0,2008,17412.0
CARBON,UT,27561.62612750045,17586.0,2008,20596.0
SAN JUAN,UT,2330.3365134000087,1317.0,2008,14436.0
RICH,UT,849.57825,831.0,2008,2227.0
GARFIELD,UT,1922.7136500000006,895.0,2008,5010.0
SEVIER,UT,6570.521159762541,4715.0,2008,20599.0
MORGAN,UT,1408.2376875000025,697.0,2008,9126.0
MILLARD,UT,5478.964125000022,2691.0,2008,12146.0
TOOELE,UT,22302.34834786284,13100.0,2008,55909.0
SANPETE,UT,9482.455601362632,5361.0,2008,26959.0
BOX ELDER,UT,21215.0315050004,11455.0,2008,48437.0
WASATCH,UT,6439.1400718625355,4165.0,2008,22120.0
BEAVER,UT,2123.6494654500016,1080.0,2008,6413.0
JUAB,UT,4133.116032000016,2010.0,2008,10024.0
UINTAH,UT,6566.839675000066,4911.0,2008,31009.0
WAYNE,UT,845.2192875000003,677.0,2008,2731.0
CACHE,UT,28017.96055295099,15185.0,2008,106824.0
UTAH,UT,156944.94862683667,88303.0,2008,487615.0
WASHINGTON,UT,58464.55035926525,37730.0,2008,135552.0
SUMMIT,UT,10632.635397475204,6020.0,2008,35229.0
EMERY,UT,10837.762362499983,4068.0,2008,10740.0
IRON,UT,15745.960557087676,10424.0,2008,44547.0
GRAND,UT,2830.4302163625,1841.0,2008,8981.0
KANE,UT,4143.8029434000055,1889.0,2008,6853.0
SALT LAKE,UT,448559.218791706,267307.0,2008,999553.0
DAVIS,UT,105604.3397503317,55863.0,2008,295801.0
WEBER,UT,117160.71486310859,60201.0,2008,223676.0
RICH,UT,1432.7256750000006,957.0,2009,2067.0
MILLARD,UT,5767.685400000025,3064.0,2009,12007.0
UTAH,UT,167173.50257701534,93897.0,2009,504990.0
UINTAH,UT,7527.054300000131,5555.0,2009,29014.0
EMERY,UT,11001.287111587473,4260.0,2009,10408.0
